"","fm_1","fm_2","fm_3","fm_4","m_1","m_2","m_3"
"SAOUHSC_00285",231.323273131463,319.94797841722,20.1550103773589,469.808906348927,360.460352905318,451.621167772215,85.2978696801513
"SAOUHSC_00287",231.323273131463,239.960983812915,94.0567150943417,305.673136535884,203.618825305294,171.987239233802,63.7164809658961
"SAOUHSC_00290",66.9310993324538,134.171732884641,380.705751572336,233.120368719974,55.0321149473768,126.206463322646,78.1040734420662
"SAOUHSC_00291",2.34845962570013,0,0,0,5.50321149473768,4.94927307147633,7.53635796370814
"SAOUHSC_00292",6.45826397067537,0,5.59861399371082,0,3.66880766315845,0,6.85123451246195
"SAOUHSC_00293",12.9165279413507,10.3209025295877,23.5141787735854,26.1665719991807,1.83440383157923,2.47463653573817,8.22148141495434
"SAOUHSC_00294",106.854912969356,0,170.197865408809,59.4694818163198,15.5924325684234,12.3731826786908,20.8962652630089
"SAOUHSC_00295",18.7876770056011,7.74067689719081,42.5494663522022,4.75755854530559,9.17201915789613,17.3224557501672,20.5537035373858
"SAOUHSC_00296",25.2459409762764,18.0615794267786,38.0705751572336,4.75755854530559,9.17201915789613,11.1358644108217,30.4879935804557
"SAOUHSC_00297",84.5445465252048,175.455343002992,129.887844654091,99.9087294514173,69.7073456000106,56.9166403219778,168.882930732187
"SAOUHSC_00298",39.9238136369023,10.3209025295877,42.5494663522022,21.4090134538751,12.8408268210546,12.3731826786908,25.0070059704861
"SAOUHSC_00299",17.613447192751,15.4813537943816,15.6761191823903,2064.78040866262,11.0064229894754,2.47463653573817,156.550708609756
"SAOUHSC_00300",137.384888103458,479.92196762583,520.671101415106,4129.56081732525,346.702324168474,654.541363702745,2411.29198666098
"SAOUHSC_00301",14.0907577542008,20.6418050591755,71.6622591194985,9.51511709061117,42.1912881263222,42.0688211075488,73.993332734589
"SAOUHSC_00302",39.9238136369023,56.7649639127326,79.5003187106936,104.666287996723,73.376153263169,44.543457643287,149.35691237167
"SAOUHSC_00304",3.5226894385502,0,8.95778238993731,19.0302341812223,3.66880766315845,64.3405499291923,57.8929316303035
"SAOUHSC_00305",0,20.6418050591755,0,2.37877927265279,1.83440383157923,4.94927307147633,44.1904626053796
"SAOUHSC_00306",11.7422981285007,20.6418050591755,17.9155647798746,19.0302341812223,19.2612402315819,2.47463653573817,31.515678757325
"SAOUHSC_00307",11.1551832220756,15.4813537943816,11.1972279874216,41.6286372714239,6.42041341052729,42.0688211075488,44.5330243310027
"SAOUHSC_00308",0,0,11.1972279874216,11.893896363264,3.66880766315845,2.47463653573817,13.0173455736777
"SAOUHSC_00309",7.0453788771004,5.16045126479387,14.5563963836481,9.51511709061117,2.75160574736884,14.847819214429,4.45330243310027
"SAOUHSC_00310",76.3249378352544,30.9627075887633,113.092002672959,162.946380176716,93.5545954105405,29.695638428858,238.422961033676
"SAOUHSC_00311",7.63249378352544,10.3209025295877,31.3522383647806,9.51511709061117,5.50321149473768,0,46.5883946847413
"SAOUHSC_00312",1.17422981285007,0,0,2.37877927265279,1.83440383157923,2.47463653573817,21.9239504398782
"SAOUHSC_00313",7.0453788771004,0,2.23944559748433,13.0832859995904,44.942893873691,24.7463653573817,54.8098760996956
"SAOUHSC_00314",8.21960868995047,0,8.95778238993731,0,0,0,4.79586415872336
"SAOUHSC_00315",0,5.16045126479387,2.23944559748433,0,2.75160574736884,2.47463653573817,4.11074070747717
"SAOUHSC_00317",24.6588260698514,10.3209025295877,78.3805959119515,30.9241305444863,34.8536728000053,34.6449115003343,48.6437650384798
"SAOUHSC_00318",76.3249378352544,312.207301520029,80.6200415094358,312.809474353842,1224.46455757913,1311.55736394123,187.723825641457
"SAOUHSC_00319",1977.40300483951,4964.35411673171,567.699458962277,8703.95335863657,10022.2653338331,2206.13847161057,3227.61657882082
"SAOUHSC_00320",26.4201707891265,134.171732884641,79.5003187106936,40.4392476350975,90.8029896631716,60.6285951255851,375.447651282915
"SAOUHSC_00322",5.87114906425034,0,0,7.13633781795838,3.66880766315845,7.4239096072145,17.8132097324011
"SAOUHSC_00323",0.587114906425034,0,22.3944559748433,45.1968061804031,12.8408268210546,2.47463653573817,16.4429628299087
"SAOUHSC_00324",23.4845962570013,0,0,1.1893896363264,32.1020670526364,4.94927307147633,2.05537035373859
"SAOUHSC_00326",8.21960868995047,15.4813537943816,4.47889119496865,4.75755854530559,1.83440383157923,0,5.48098760996956
"SAOUHSC_00327",3.5226894385502,0,8.95778238993731,0,5.50321149473768,0,2.05537035373859
"SAOUHSC_00328",18.7876770056011,25.8022563239694,50.3875259433974,2.37877927265279,33.0192689684261,39.5941845718106,39.3945984466562
"SAOUHSC_00329",16.4392173799009,0,15.6761191823903,0,25.6816536421092,7.4239096072145,18.4983331836473
"SAOUHSC_00330",14.6778726606258,15.4813537943816,4.47889119496865,2.37877927265279,0,19.7970922859053,27.4049380498478
"SAOUHSC_00331",7.0453788771004,0,6.71833679245298,0,0,0,1.37024690249239
"SAOUHSC_00332",12.9165279413507,0,222.824836949691,14.2726756359168,1.83440383157923,12.3731826786908,7.53635796370814
"SAOUHSC_00333",36.4011241983521,12.9011281619847,608.009479716995,10.7045067269376,4.58600957894806,18.5597740180362,11.6470986711853
"SAOUHSC_00334",348.74625441647,43.8638357507479,3071.39963694975,61.8482610889726,51.3633072842183,106.409371036741,170.253177634679
"SAOUHSC_00335",1.17422981285007,0,53.7466943396239,2.37877927265279,7.3376153263169,4.94927307147633,2.74049380498478
"SAOUHSC_00336",58.7114906425034,154.813537943816,156.761191823903,661.300637797476,213.70804637898,49.4927307147633,150.38459754854
"SAOUHSC_00337",19.3747919120261,36.1231588535571,11.1972279874216,28.5453512718335,10.0892210736857,7.4239096072145,27.4049380498478
"SAOUHSC_00338",21.1361366313012,20.6418050591755,22.3944559748433,16.6514549085695,21.0956440631611,12.3731826786908,37.3392280929176
"SAOUHSC_00339",5.87114906425034,0,64.9439223270455,41.6286372714239,16.509634484213,7.4239096072145,23.2941973423706
"SAOUHSC_00340",2.34845962570013,0,0,16.6514549085695,7.3376153263169,4.94927307147633,14.7301542017932
"SAOUHSC_00341",12.9165279413507,0,0,9.51511709061117,1.83440383157923,4.94927307147633,8.22148141495434
"SAOUHSC_00342",6.45826397067537,36.1231588535571,6.71833679245298,0,3.66880766315845,2.47463653573817,0.685123451246195
"SAOUHSC_00344",28.7686304148266,30.9627075887633,3.35916839622649,14.2726756359168,1.83440383157923,7.4239096072145,7.19379623808505
"SAOUHSC_00345",8.8067235963755,0,17.9155647798746,5.94694818163198,0,4.94927307147633,8.22148141495434
"SAOUHSC_00346",94.5254999344304,77.4067689719081,88.4581011006309,41.6286372714239,40.356884294743,39.5941845718106,68.5123451246195
"SAOUHSC_00347",35.226894385502,20.6418050591755,29.1127927672963,3.56816890897919,12.8408268210546,23.5090470895126,1.37024690249239
"SAOUHSC_00348",2371.94422195714,1228.18740102094,1006.63079606921,4589.85460658356,2191.19537682138,2646.62377497197,2644.91908353594
"SAOUHSC_00349",784.385514983845,583.130992921708,338.156285220133,1404.66916050147,841.991358694864,736.204369382104,1029.74054722303
"SAOUHSC_00350",4.10980434497523,0,8.95778238993731,0,1.83440383157923,8.66122787508358,25.6921294217323
"SAOUHSC_00351",0,10.3209025295877,0,2.37877927265279,5.50321149473768,4.94927307147633,1.37024690249239
"SAOUHSC_00352",0,0,0,0,1.83440383157923,2.47463653573817,10.9619752199391
"SAOUHSC_00356",4.69691925140027,20.6418050591755,47.0283575471709,11.893896363264,9.17201915789613,2.47463653573817,3.76817898185407
"SAOUHSC_00357",2.34845962570013,2.58022563239694,47.0283575471709,4.75755854530559,0,2.47463653573817,26.3772528729785
"SAOUHSC_00358",14.0907577542008,36.1231588535571,31.3522383647806,532.846557074226,106.395422231595,2.47463653573817,97.2875300769597
"SAOUHSC_00359",34.0526645726519,64.5056408099234,29.1127927672963,21.4090134538751,19.2612402315819,19.7970922859053,47.6160798616106
"SAOUHSC_00360",29.9428602276767,56.7649639127326,43.6691891509444,32.1135201808127,21.0956440631611,8.66122787508358,103.453641138175
"SAOUHSC_00362",89.2414657766051,0,4.47889119496865,5.94694818163198,10.0892210736857,115.070598911825,15.7578393786625
"SAOUHSC_00363",49.9047670461279,0,17.9155647798746,1.1893896363264,0,37.1195480360725,0
"SAOUHSC_00364",44016.0045346848,21637.7721532807,16543.9043514155,58664.2650325268,26479.6193088461,36951.2727516423,36508.173346556
"SAOUHSC_00365",1464.85169153046,263.183014504488,165.71897421384,1263.13179377863,732.8443307159,658.253318506352,861.54273994209
"SAOUHSC_00366",812.567030492246,758.5863359247,162.359805817614,706.497443977879,605.353264421144,467.706305254513,234.312220326199
"SAOUHSC_00367",1272.86511712947,516.045126479387,107.493388679248,2715.37653973316,964.896415410672,942.836520116241,1131.13881800747
"SAOUHSC_00368",7.63249378352544,0,0,0,0,0,1.71280862811549
"SAOUHSC_00369",44.6207328883025,25.8022563239694,11.1972279874216,47.5755854530559,51.3633072842183,56.9166403219778,69.5400303014888
"SAOUHSC_00370",8.8067235963755,15.4813537943816,44.7889119496865,0,14.6752306526338,17.3224557501672,17.1280862811549
"SAOUHSC_00371",1052.10991231366,201.257599326961,26.8733471698119,349.680553079961,335.695901178998,873.546697115572,354.551386019906
"SAOUHSC_00372",7.63249378352544,10.3209025295877,6.71833679245298,4.75755854530559,5.50321149473768,9.89854614295266,14.3875924761701
"SAOUHSC_00373",32.8784347598019,36.1231588535571,58.2255855345925,278.317174900377,53.1977111157975,65.5778681970614,48.9863267641029
"SAOUHSC_00374",166.153518518284,77.4067689719081,109.732834276732,95.1511709061117,220.128459789507,305.617612163663,461.088082688689
"SAOUHSC_00375",247.762490511364,129.011281619847,118.690616666669,80.8784952701949,209.122036800032,264.786109323984,449.783545743127
"SAOUHSC_00376",0,0,24.6339015723276,0,0,0,2.74049380498478
"SAOUHSC_00378",0,0,6.71833679245298,3.56816890897919,4.58600957894806,3.71195480360725,1.37024690249239
"SAOUHSC_00381",185.528310430311,0,210.507886163527,27.3559616355071,36.6880766315845,64.3405499291923,118.526357065592
"SAOUHSC_00382",379.276229550572,216.738953121343,421.015772327054,373.468345806488,388.893612294796,608.760587791589,441.21950260255
"SAOUHSC_00383",2.34845962570013,20.6418050591755,0,0,0,2.47463653573817,0
"SAOUHSC_00386",4.69691925140027,10.3209025295877,0,0,5.50321149473768,4.94927307147633,3.42561725623097
"SAOUHSC_00389",15.2649875670509,0,71.6622591194985,0,4.58600957894806,2.47463653573817,2.39793207936168
"SAOUHSC_00394",1.17422981285007,0,8.95778238993731,0,7.3376153263169,0,0
"SAOUHSC_00395",4.10980434497523,0,0,0,0,1.23731826786908,2.74049380498478
"SAOUHSC_00397",20.5490217248762,18.0615794267786,0,0,0,22.2717288216435,10.2768517686929
"SAOUHSC_00398",0,25.8022563239694,0,7.13633781795838,0,1.23731826786908,5.82354933559266
"SAOUHSC_00400",9.39383850280054,0,0,0,0,0,1.37024690249239
"SAOUHSC_00401",1705.56880316472,216.738953121343,85.0989327044044,415.096983077912,522.805092000079,2433.80503289849,1244.86931091434
"SAOUHSC_00402",9.39383850280054,25.8022563239694,0,21.4090134538751,16.509634484213,2.47463653573817,0
"SAOUHSC_00406",11.7422981285007,0,4.47889119496865,4.75755854530559,1.83440383157923,0,8.90660486620053
"SAOUHSC_00409",2.93557453212517,0,15.6761191823903,0,0,4.94927307147633,4.45330243310027
"SAOUHSC_00410",1.7613447192751,0,23.5141787735854,0,12.8408268210546,0,37.6817898185407
"SAOUHSC_00412",321.151853814493,335.429332211602,286.649036477994,187.923562539571,307.26264178952,325.414704449569,365.170799514222
"SAOUHSC_00413",2715.40644221578,1339.13710321401,1200.3428402516,1121.59442705579,1106.14551044227,1781.73830573148,1656.28594338768
"SAOUHSC_00414",30.5299751341017,118.690379090259,108.61311147799,44.0074165440767,69.7073456000106,66.8151864649305,96.2598449000904
"SAOUHSC_00415",18.7876770056011,154.813537943816,0,16.6514549085695,38.5224804631637,0,1.71280862811549
"SAOUHSC_00416",2.34845962570013,61.9254151775265,55.9861399371082,19.0302341812223,27.5160574736884,66.8151864649305,52.4119440203339
"SAOUHSC_00417",81.0218570866546,30.9627075887633,40.3100207547179,9.51511709061117,29.3504613052676,49.4927307147633,12.6747838480546
"SAOUHSC_00420",9.39383850280054,36.1231588535571,51.5072487421395,7.13633781795838,11.0064229894754,0,45.2181477822489
"SAOUHSC_00421",8.21960868995047,0,0,0,1.83440383157923,9.89854614295266,9.59172831744673
"SAOUHSC_00422",5.87114906425034,15.4813537943816,35.8311295597492,23.7877927265279,14.6752306526338,7.4239096072145,10.9619752199391
"SAOUHSC_00423",8.21960868995047,5.16045126479387,0,0,5.50321149473768,0,4.79586415872336
"SAOUHSC_00424",0,10.3209025295877,4.47889119496865,0,3.66880766315845,2.47463653573817,3.08305553060788
"SAOUHSC_00426",4.69691925140027,0,0,0,0,1.23731826786908,3.42561725623097
"SAOUHSC_00427",421.548502813174,335.429332211602,111.972279874216,1734.13008976389,1060.28541465279,586.488858969945,634.7668775796
"SAOUHSC_00429",68.1053291453039,36.1231588535571,67.1833679245298,10.7045067269376,41.2740862105326,44.543457643287,9.93429004306983
"SAOUHSC_00430",72.2151334902791,61.9254151775265,60.4650311320768,9.51511709061117,45.8600957894806,37.1195480360725,8.56404314057744
"SAOUHSC_00431",25.2459409762764,0,47.0283575471709,0,6.42041341052729,11.1358644108217,14.3875924761701
"SAOUHSC_00433",44.6207328883025,28.3824819563663,22.3944559748433,14.2726756359168,10.0892210736857,11.1358644108217,25.3495676961092
"SAOUHSC_00434",2.34845962570013,18.0615794267786,0,3.56816890897919,16.509634484213,7.4239096072145,8.90660486620053
"SAOUHSC_00435",170.26332286326,147.072861046625,199.310658176105,95.1511709061117,525.556697747448,243.751698770209,300.426633371456
"SAOUHSC_00436",115.074521659307,69.6660920747173,71.6622591194985,61.8482610889726,447.594534905331,210.344105537744,80.5020055214279
"SAOUHSC_00437",1102.60179426621,10.3209025295877,221.705114150948,252.150602901196,130.242672042125,175.69919403741,341.191478720605
"SAOUHSC_00438",250.698065043489,61.9254151775265,44.7889119496865,192.681121084876,60.5353264421144,128.681099858385,77.7615117164431
"SAOUHSC_00439",55.1888012039532,23.2220306915724,85.0989327044044,77.3103263612158,19.2612402315819,34.6449115003343,28.7751849523402
"SAOUHSC_00440",39.9238136369023,23.2220306915724,40.3100207547179,11.893896363264,9.17201915789613,21.0344105537744,1.71280862811549
"SAOUHSC_00441",14.0907577542008,0,44.7889119496865,7.13633781795838,20.1784421473715,8.66122787508358,4.79586415872336
"SAOUHSC_00442",607.66392814991,345.75023474119,419.896049528311,363.953228715877,344.867920336894,355.110342878427,410.731509022094
"SAOUHSC_00444",63.4084098939036,18.0615794267786,66.0636451257877,61.8482610889726,84.3825762526444,40.8315028396797,133.941634718631
"SAOUHSC_00445",150.301416044809,23.2220306915724,114.211725471701,107.045067269376,119.23624905265,80.4256874114904,220.267189575652
"SAOUHSC_R0001",4887.7315959884,3225.28204049617,2694.05305377365,5757.83522945608,6016.84456757986,5090.32735401341,3536.26469360724
"SAOUHSC_R0006",2738.30392356636,1997.09463947523,1433.24518238997,5059.66351293249,4920.78827821127,2850.78128917037,1302.76224254464
"SAOUHSC_00450",9.39383850280054,5.16045126479387,4.47889119496865,23.7877927265279,7.3376153263169,32.1702749645961,30.8305553060788
"SAOUHSC_00451",7.0453788771004,7.74067689719081,11.1972279874216,8.32572745428477,31.1848651368468,7.4239096072145,7.19379623808505
"SAOUHSC_00452",1575.81640884479,1068.21341181233,524.030269811333,1527.17629304309,825.481724210651,554.318584005349,987.948016697013
"SAOUHSC_00454",6.45826397067537,5.16045126479387,17.9155647798746,9.51511709061117,12.8408268210546,27.2210018931198,13.7024690249239
"SAOUHSC_00455",68.6924440517289,49.0242870155418,14.5563963836481,45.1968061804031,60.5353264421144,12.3731826786908,84.270184503282
"SAOUHSC_00456",18.7876770056011,12.9011281619847,35.8311295597492,23.7877927265279,22.9300478947403,2.47463653573817,9.59172831744673
"SAOUHSC_00457",9.98095340922557,0,0,0,3.66880766315845,0,2.74049380498478
"SAOUHSC_00459",3.5226894385502,0,0,0,0,2.47463653573817,3.42561725623097
"SAOUHSC_00461",112.138947127181,185.77624553258,186.993707389941,99.9087294514173,104.561018400016,73.0017778042759,161.346572768479
"SAOUHSC_00462",41.0980434497523,108.369476560671,78.3805959119515,107.045067269376,111.898633726333,61.8659133934541,194.917621879542
"SAOUHSC_00463",3.5226894385502,0,0,0,11.0064229894754,1.23731826786908,8.22148141495434
"SAOUHSC_00464",16.4392173799009,5.16045126479387,0,2.37877927265279,25.6816536421092,45.7807759111561,9.59172831744673
"SAOUHSC_00465",97.4610744665556,185.77624553258,107.493388679248,51.143754362035,34.8536728000053,61.8659133934541,111.67512255313
"SAOUHSC_00466",84.5445465252048,36.1231588535571,1.11972279874216,11.893896363264,68.790143684221,22.2717288216435,68.1697833989964
"SAOUHSC_00467",418.612928281049,544.427608435754,283.289868081767,303.294357263231,254.064930673723,254.887563181031,228.831232716229
"SAOUHSC_00468",1645.09596780294,1630.70259967486,884.581011006309,1782.89506485327,971.3168288212,1482.30728490716,1574.41369096376
"SAOUHSC_00469",590.637595863584,335.429332211602,190.352875786168,421.043931259544,252.230526842143,282.108565074151,200.398609489512
"SAOUHSC_00470",0,5.16045126479387,15.6761191823903,0,0.917201915789613,9.89854614295266,1.37024690249239
"SAOUHSC_00471",625.864490249086,438.638357507479,482.600526257873,823.057628337866,598.932851010617,591.438132041421,495.344255250999
"SAOUHSC_00472",396.889676743323,196.097148062167,80.6200415094358,614.914441980747,254.982132589512,381.094026503677,442.247187779419
"SAOUHSC_00473",6.45826397067537,41.283610118351,0,40.4392476350975,20.1784421473715,16.0851374822981,2.74049380498478
"SAOUHSC_00474",275.944006019766,490.242870155418,258.65596650944,396.06674889669,144.917902694759,167.037966162326,221.637436478144
"SAOUHSC_00475",23.4845962570013,0,1.11972279874216,4.75755854530559,16.509634484213,4.94927307147633,49.6714502153491
"SAOUHSC_00477",89.2414657766051,118.690379090259,79.5003187106936,38.0604683624447,56.866518778956,49.4927307147633,118.526357065592
"SAOUHSC_00479",199.031953278086,216.738953121343,124.28923066038,123.696522177945,151.338316105286,200.445559394791,104.138764589422
"SAOUHSC_00480",173.78601230181,56.7649639127326,162.359805817614,90.3936123608061,114.650239473702,106.409371036741,131.543702639269
"SAOUHSC_00481",29.3557453212517,7.74067689719081,41.4297435534601,27.3559616355071,35.7708747157949,105.172052768872,19.8685800861397
"SAOUHSC_00482",84.5445465252048,7.74067689719081,82.8594871069201,61.8482610889726,90.8029896631716,138.579646001337,69.1974685758657
"SAOUHSC_00483",59.8857204553534,201.257599326961,395.262147955984,21.4090134538751,55.0321149473768,89.086915286574,33.5710491110636
